run_id,timestamp,machine_name,machine_model,git_branch,git_sha,git_state,worktree_fingerprint,metric,terminal_host,workspace_scope,sample_count,avg_ms,min_ms,max_ms,samples_ms
2026-05-01T21:54:58Z-29a56c1ddb50-dirty-26f2eceae6e3-yogesh-mac-2024,2026-05-01T21:54:58Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,26f2eceae6e3c24a05fabf10c761d245c398f146524d29d65f8aa4bd2e4277e4,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,ghostty,primary,1,147.0,147,147,147
2026-05-01T21:54:58Z-29a56c1ddb50-dirty-26f2eceae6e3-yogesh-mac-2024,2026-05-01T21:54:58Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,26f2eceae6e3c24a05fabf10c761d245c398f146524d29d65f8aa4bd2e4277e4,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,ghostty,secondary,1,147.0,147,147,147
2026-05-01T21:54:58Z-29a56c1ddb50-dirty-26f2eceae6e3-yogesh-mac-2024,2026-05-01T21:54:58Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,26f2eceae6e3c24a05fabf10c761d245c398f146524d29d65f8aa4bd2e4277e4,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,ghostty,single,1,145.0,145,145,145
2026-05-01T21:54:58Z-29a56c1ddb50-dirty-26f2eceae6e3-yogesh-mac-2024,2026-05-01T21:54:58Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,26f2eceae6e3c24a05fabf10c761d245c398f146524d29d65f8aa4bd2e4277e4,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,iterm2,primary,1,172.0,172,172,172
2026-05-01T21:54:58Z-29a56c1ddb50-dirty-26f2eceae6e3-yogesh-mac-2024,2026-05-01T21:54:58Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,26f2eceae6e3c24a05fabf10c761d245c398f146524d29d65f8aa4bd2e4277e4,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,iterm2,secondary,1,172.0,172,172,172
2026-05-01T21:54:58Z-29a56c1ddb50-dirty-26f2eceae6e3-yogesh-mac-2024,2026-05-01T21:54:58Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,26f2eceae6e3c24a05fabf10c761d245c398f146524d29d65f8aa4bd2e4277e4,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,iterm2,single,1,165.0,165,165,165
2026-05-01T21:54:58Z-29a56c1ddb50-dirty-26f2eceae6e3-yogesh-mac-2024,2026-05-01T21:54:58Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,26f2eceae6e3c24a05fabf10c761d245c398f146524d29d65f8aa4bd2e4277e4,terminal_untracked_tab.cli_window_focus.process_tracked_tab,ghostty,single,1,140.0,140,140,140
2026-05-01T21:54:58Z-29a56c1ddb50-dirty-26f2eceae6e3-yogesh-mac-2024,2026-05-01T21:54:58Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,26f2eceae6e3c24a05fabf10c761d245c398f146524d29d65f8aa4bd2e4277e4,terminal_untracked_tab.cli_window_focus.process_tracked_tab,iterm2,single,1,241.0,241,241,241
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,ghostty,primary,1,129.0,129,129,129
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,ghostty,secondary,1,129.0,129,129,129
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,ghostty,single,1,142.0,142,142,142
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,iterm2,primary,1,148.0,148,148,148
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,iterm2,secondary,1,148.0,148,148,148
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,iterm2,single,1,137.0,137,137,137
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,browser_untracked_tab.cli_window_focus.browser_tracked_tab,ghostty,single,1,242.0,242,242,242
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,browser_untracked_tab.cli_window_focus.browser_tracked_tab,iterm2,single,1,227.0,227,227,227
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,external_app.keyboard_toggle_main_window.main_window,ghostty,single,5,132.8,130,135,"131,130,135,133,135"
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,external_app.keyboard_toggle_main_window.main_window,iterm2,single,5,127.6,119,134,"119,134,130,126,129"
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,main_window.keyboard_toggle_main_window.external_app,ghostty,single,5,0.4,0,2,"0,0,0,2,0"
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,main_window.keyboard_toggle_main_window.external_app,iterm2,single,5,0.0,0,0,"0,0,0,0,0"
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,spaces_detail_ui.keyboard_window_shortcut.browser_tracked_tab,ghostty,single,1,134.0,134,134,134
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,spaces_detail_ui.keyboard_window_shortcut.browser_tracked_tab,iterm2,single,1,127.0,127,127,127
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,spaces_detail_ui.keyboard_window_shortcut.process_tracked_tab,ghostty,single,1,151.0,151,151,151
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,spaces_detail_ui.keyboard_window_shortcut.process_tracked_tab,iterm2,single,1,164.0,164,164,164
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,ghostty,primary,1,158.0,158,158,158
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,ghostty,secondary,1,158.0,158,158,158
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,ghostty,single,1,155.0,155,155,155
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,iterm2,primary,1,191.0,191,191,191
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,iterm2,secondary,1,191.0,191,191,191
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,iterm2,single,1,155.0,155,155,155
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,terminal_untracked_tab.cli_window_focus.process_tracked_tab,ghostty,single,1,145.0,145,145,145
2026-05-01T22:47:50Z-29a56c1ddb50-dirty-c4f5ef5fa437-yogesh-mac-2024,2026-05-01T22:47:50Z,yogesh-mac-2024,"Mac16,7",alerts-command-palette,29a56c1ddb509938149057585e6e7a4e620da6b6,dirty,c4f5ef5fa4371c0c35700ed46a44c84ccfa4cfe845749b957dc20d6e7199d647,terminal_untracked_tab.cli_window_focus.process_tracked_tab,iterm2,single,1,246.0,246,246,246
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,ghostty,primary,1,140.0,140,140,140
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,ghostty,secondary,1,140.0,140,140,140
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,ghostty,single,1,139.0,139,139,139
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,iterm2,primary,1,135.0,135,135,135
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,iterm2,secondary,1,135.0,135,135,135
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,iterm2,single,1,142.0,142,142,142
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,browser_untracked_tab.cli_window_focus.browser_tracked_tab,ghostty,single,1,237.0,237,237,237
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,browser_untracked_tab.cli_window_focus.browser_tracked_tab,iterm2,single,1,268.0,268,268,268
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,external_app.keyboard_toggle_main_window.main_window,ghostty,single,5,128.0,117,140,"117,140,134,131,118"
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,external_app.keyboard_toggle_main_window.main_window,iterm2,single,5,121.8,115,130,"123,130,115,115,126"
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,external_app.keyboard_toggle_palette.palette,ghostty,single,5,21.8,21,22,"22,22,22,21,22"
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,external_app.keyboard_toggle_palette.palette,iterm2,single,5,20.2,18,23,"23,19,21,18,20"
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,main_window.keyboard_toggle_main_window.external_app,ghostty,single,5,0.0,0,0,"0,0,0,0,0"
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,main_window.keyboard_toggle_main_window.external_app,iterm2,single,5,0.8,0,4,"0,4,0,0,0"
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,main_window.keyboard_toggle_palette.palette,ghostty,single,5,8.0,5,17,"17,6,6,6,5"
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,main_window.keyboard_toggle_palette.palette,iterm2,single,5,5.2,5,6,"5,5,5,6,5"
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,palette.keyboard_toggle_palette.external_app,ghostty,single,5,2.6,2,3,"3,2,3,3,2"
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,palette.keyboard_toggle_palette.external_app,iterm2,single,5,3.8,2,5,"5,4,2,4,4"
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,palette.keyboard_toggle_palette.main_window,ghostty,single,5,5.0,4,7,"5,4,7,5,4"
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,palette.keyboard_toggle_palette.main_window,iterm2,single,5,5.6,4,7,"4,5,7,5,7"
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,spaces_detail_ui.keyboard_window_shortcut.browser_tracked_tab,ghostty,single,1,131.0,131,131,131
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,spaces_detail_ui.keyboard_window_shortcut.browser_tracked_tab,iterm2,single,1,133.0,133,133,133
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,spaces_detail_ui.keyboard_window_shortcut.process_tracked_tab,ghostty,single,1,141.0,141,141,141
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,spaces_detail_ui.keyboard_window_shortcut.process_tracked_tab,iterm2,single,1,159.0,159,159,159
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,ghostty,primary,1,132.0,132,132,132
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,ghostty,secondary,1,132.0,132,132,132
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,ghostty,single,1,138.0,138,138,138
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,iterm2,primary,1,168.0,168,168,168
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,iterm2,secondary,1,168.0,168,168,168
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,terminal_tracked_tab.keyboard_cycle_next.browser_tracked_tab,iterm2,single,1,164.0,164,164,164
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,terminal_untracked_tab.cli_window_focus.process_tracked_tab,ghostty,single,1,141.0,141,141,141
2026-05-02T18:28:16Z-951178b1a094-dirty-0d8ee7123a92-yogesh-mac-2024,2026-05-02T18:28:16Z,yogesh-mac-2024,"Mac16,7",main,951178b1a094b634a8a423340db039b38c388a5d,dirty,0d8ee7123a92974bca85143ac26f613484b49353949c907c03a3b16b75ae333b,terminal_untracked_tab.cli_window_focus.process_tracked_tab,iterm2,single,1,248.0,248,248,248
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,ghostty,primary,1,155.0,155,155,155
2026-05-02T20:14:28Z-66137c1879fa-dirty-38451c5f3337-yogesh-mac-2024,2026-05-02T20:14:28Z,yogesh-mac-2024,"Mac16,7",fix_system_tests,66137c1879fa488a5cb943160b06f3dda763ec91,dirty,38451c5f3337839c5334f3e5d84fbc5aa09a750c9d93d4ee73d2fc13fc0211eb,browser_tracked_tab.keyboard_cycle_previous.terminal_tracked_tab,ghostty,secondary,1,155.0,155,155,155
